Filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lizard 2.1 -12,97.62,2812.57,134553600,71331942,53.01
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lizard 2.1 -13,63.38,2816.57,134553600,69896283,51.95
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lizard 2.1 -14,58.45,2841.56,134553600,69091843,51.35
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lz4 1.10.0,454.99,2715.05,134553600,78581198,58.4
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lz4 1.10.0 --fast -3,546.96,2805.02,134553600,83483498,62.04
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lz4 1.10.0 --fast -17,895.95,3441.94,134553600,105016846,78.05
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzav 5.7 -1,297.44,1639.4,134553600,75061692,55.79
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzav 5.7 -2,51.63,1506.07,134553600,67231224,49.97
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzf 3.6 -0,230.73,487.42,134553600,80974608,60.18
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzf 3.6 -1,226.38,489.16,134553600,80075887,59.51
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzfse 2017-03-08,63.01,472.75,134553600,57882396,43.02
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzo1b 2.10 -1,127.23,507.51,134553600,78088701,58.04
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzo1c 2.10 -1,145.64,520.7,134553600,77820166,57.84
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzof 2.10 -1,129.83,489.61,134553600,75516220,56.12
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzo1x 2.10 -1,371.7,532.68,134553600,76597820,56.93
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzo1y 2.10 -1,371.07,530.15,134553600,76636761,56.96
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzsse4fast 2019-04-18,167.01,1779.92,134553600,78125521,58.06
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzsse8 2019-04-18 -1,13.43,2300.93,134553600,70246693,52.21
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzvn 2017-03-08,47.58,717.99,134553600,62356668,46.34
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,quicklz 1.5.1 beta 7 -1,355.21,358.5,134553600,75166876,55.86
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,quicklz 1.5.1 beta 7 -2,146.42,325.91,134553600,69930039,51.97
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,snappy 1.2.2,414.89,791.25,134553600,79310790,58.94
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,zstd 1.5.7 -1,302.62,889.2,134553600,61238401,45.51
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,zstd 1.5.7 -2,219.18,828.31,134553600,58536041,43.5
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,zstd 1.5.7 -3,154.37,747.19,134553600,56494297,41.99
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,zstd 1.5.7 -4,145.81,718.79,134553600,56288810,41.83
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,zstd 1.5.7 -5,92.71,694.35,134553600,55484977,41.24
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,density 0.16.6 -1,933.91,1144.86,134553600,97804022,72.69
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,density 0.16.6 -2,504.82,578.88,134553600,83971910,62.41
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,density 0.16.6 -3,362.89,532.3,134553600,80000240,59.46
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,fastlz 0.5.0 -1,195.86,522.67,134553600,81978696,60.93
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,fastlz 0.5.0 -2,211.59,507.93,134553600,80696015,59.97
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,kanzi 2.4.0 -1,130.45,765.31,134553600,65405129,48.61
