,Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
198,lzo1y 2.10 -1,7542.88,11978.45,8474240,8497142,100.27,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
199,lzsse4fast 2019-04-18,134.37,2112.92,8474240,7525821,88.81,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
200,lzsse8 2019-04-18 -1,25.5,2727.7,8474240,7183700,84.77,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
201,lzvn 2017-03-08,35.28,430.56,8474240,7083178,83.58,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
202,quicklz 1.5.0 -1,276.26,202.35,8474240,7440632,87.8,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
203,quicklz 1.5.0 -2,100.72,150.36,8474240,6952012,82.04,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
204,snappy 1.2.1,6001.93,11248.5,8474240,8457853,99.81,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
205,zstd 1.5.7 -1,535.96,760.35,8474240,6772118,79.91,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
206,zstd 1.5.7 -2,334.68,707.66,8474240,6679314,78.82,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
207,zstd 1.5.7 -3,121.37,565.79,8474240,6085208,71.81,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
208,zstd 1.5.7 -4,93.17,555.88,8474240,5709895,67.38,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
209,zstd 1.5.7 -5,66.17,560.81,8474240,5556373,65.57,x-ray,67793920,0.9526,4405782.851326,0.372536,4.0,0.108362
210,memcpy,15198.1,15690.05,41458703,41458703,100.0,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
211,fastlz 0.5.0 -1,172.25,364.19,41458703,20113352,48.51,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
212,fastlz 0.5.0 -2,163.48,363.03,41458703,19693994,47.5,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
213,kanzi 2.3 -1,90.05,703.23,41458703,14140816,34.11,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
214,kanzi 2.3 -2,82.86,315.64,41458703,12668274,30.56,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
215,kanzi 2.3 -3,55.05,128.26,41458703,11683010,28.18,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
216,lizard 2.1 -10,266.82,2405.83,41458703,20153547,48.61,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
217,lizard 2.1 -11,206.7,2324.63,41458703,17948996,43.29,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
218,lizard 2.1 -12,100.74,2203.72,41458703,15984733,38.56,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
219,lizard 2.1 -13,66.54,2196.39,41458703,15345985,37.02,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
220,lizard 2.1 -14,57.28,2198.23,41458703,14936328,36.03,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
221,lz4 1.10.0,287.88,2421.15,41458703,20139988,48.58,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
222,lz4 1.10.0 --fast -3,311.45,2350.0,41458703,21871634,52.76,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
223,lz4 1.10.0 --fast -17,484.54,2230.78,41458703,28765737,69.38,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
224,lzav 4.22 -1,231.01,1497.06,41458703,15466220,37.31,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
225,lzav 4.22 -2,51.07,1720.4,41458703,12630372,30.46,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
226,lzf 3.6 -0,174.13,296.54,41458703,20788247,50.14,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
227,lzf 3.6 -1,177.08,309.71,41458703,19701097,47.52,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
228,lzfse 2017-03-08,59.81,448.14,41458703,12209496,29.45,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
229,lzo1b 2.10 -1,121.7,295.58,41458703,19114678,46.11,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
230,lzo1c 2.10 -1,130.76,304.96,41458703,19756493,47.65,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
231,lzof 2.10 -1,117.2,296.43,41458703,20133652,48.56,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
232,lzo1x 2.10 -1,238.34,302.29,41458703,20036443,48.33,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
233,lzo1y 2.10 -1,242.23,310.23,41458703,20223402,48.78,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
234,lzsse4fast 2019-04-18,177.94,3246.69,41458703,16613479,40.07,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
235,lzsse8 2019-04-18 -1,11.48,3520.64,41458703,14218534,34.3,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
236,lzvn 2017-03-08,36.05,530.38,41458703,15490450,37.36,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
237,quicklz 1.5.0 -1,244.56,366.18,41458703,18315816,44.18,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
238,quicklz 1.5.0 -2,118.15,388.17,41458703,15734418,37.95,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
239,snappy 1.2.1,223.15,709.46,41458703,19984210,48.2,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
240,zstd 1.5.7 -1,235.26,937.42,41458703,13661986,32.95,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
241,zstd 1.5.7 -2,194.24,861.47,41458703,12807296,30.89,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
242,zstd 1.5.7 -3,164.8,867.66,41458703,12096850,29.18,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
243,zstd 1.5.7 -4,146.96,862.02,41458703,11905883,28.72,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
244,zstd 1.5.7 -5,92.05,862.26,41458703,11215495,27.05,webster,331669624,0.998939,487768.968537,0.480825,4.0,0.043237
245,memcpy,15535.04,15427.35,6627202,6627202,100.0,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
246,fastlz 0.5.0 -1,177.36,327.34,6627202,3335571,50.33,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
247,fastlz 0.5.0 -2,167.61,328.45,6627202,3186529,48.08,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
248,kanzi 2.3 -1,103.44,773.86,6627202,2374464,35.83,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
249,kanzi 2.3 -2,93.37,325.53,6627202,2019465,30.47,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
250,kanzi 2.3 -3,75.45,347.81,6627202,1900824,28.68,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
251,lizard 2.1 -10,232.34,2538.22,6627202,3184901,48.06,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
252,lizard 2.1 -11,213.16,2399.36,6627202,2990311,45.12,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
253,lizard 2.1 -12,90.61,2565.36,6627202,2668350,40.26,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
254,lizard 2.1 -13,60.14,2684.89,6627202,2495120,37.65,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
255,lizard 2.1 -14,50.34,2678.05,6627202,2366307,35.71,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
256,lz4 1.10.0,239.18,2239.52,6627202,3181387,48.0,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
257,lz4 1.10.0 --fast -3,252.24,2276.9,6627202,3322020,50.13,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
258,lz4 1.10.0 --fast -17,338.07,1897.67,6627202,4403444,66.44,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
259,lzav 4.22 -1,226.23,1541.97,6627202,2567978,38.75,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
260,lzav 4.22 -2,63.76,1775.03,6627202,2140613,32.3,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
261,lzf 3.6 -0,179.47,298.99,6627202,3365987,50.79,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
262,lzf 3.6 -1,176.5,305.72,6627202,3253836,49.1,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
263,lzfse 2017-03-08,63.15,418.94,6627202,2009293,30.32,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
264,lzo1b 2.10 -1,145.07,319.44,6627202,3010857,45.43,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
265,lzo1c 2.10 -1,148.91,314.7,6627202,3116211,47.02,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
266,lzof 2.10 -1,128.83,280.67,6627202,3167020,47.79,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
267,lzo1x 2.10 -1,232.67,288.13,6627202,3170859,47.85,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
268,lzo1y 2.10 -1,237.76,285.51,6627202,3270577,49.35,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
269,lzsse4fast 2019-04-18,170.8,2653.68,6627202,2925190,44.14,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
270,lzsse8 2019-04-18 -1,12.16,3353.72,6627202,2402352,36.25,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
271,lzvn 2017-03-08,40.47,605.37,6627202,2439060,36.8,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
272,quicklz 1.5.0 -1,247.2,346.33,6627202,3003825,45.33,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
273,quicklz 1.5.0 -2,121.18,335.07,6627202,2560936,38.64,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
274,snappy 1.2.1,222.75,689.16,6627202,3204491,48.35,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
275,zstd 1.5.7 -1,204.5,922.73,6627202,2149170,32.43,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
276,zstd 1.5.7 -2,204.06,795.21,6627202,2067606,31.2,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
277,zstd 1.5.7 -3,172.68,878.68,6627202,1937973,29.24,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
278,zstd 1.5.7 -4,161.79,887.76,6627202,1917272,28.93,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
279,zstd 1.5.7 -5,89.84,829.2,6627202,1866701,28.17,reymont,53017616,0.985077,1092991.076293,0.428209,3.994528,-0.147423
280,memcpy,15544.0,15559.85,6152192,6152192,100.0,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
281,fastlz 0.5.0 -1,119.25,340.42,6152192,4301654,69.92,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
282,fastlz 0.5.0 -2,125.24,333.39,6152192,4259180,69.23,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
283,kanzi 2.3 -1,134.37,717.9,6152192,3704780,60.22,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
284,kanzi 2.3 -2,107.02,225.14,6152192,3198620,51.99,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
285,kanzi 2.3 -3,69.61,209.56,6152192,3504884,56.97,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
286,lizard 2.1 -10,295.44,2361.24,6152192,4370070,71.03,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
287,lizard 2.1 -11,136.81,2557.97,6152192,4007112,65.13,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
288,lizard 2.1 -12,89.76,2564.1,6152192,3854825,62.66,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
289,lizard 2.1 -13,61.75,2561.99,6152192,3792243,61.64,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
290,lizard 2.1 -14,58.32,2577.27,6152192,3763257,61.17,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
291,lz4 1.10.0,359.66,2273.02,6152192,4338918,70.53,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
292,lz4 1.10.0 --fast -3,497.37,2376.18,6152192,4733421,76.94,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
293,lz4 1.10.0 --fast -17,1026.55,4942.12,6152192,5528929,89.87,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
294,lzav 4.22 -1,311.68,1762.55,6152192,4046352,65.77,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
295,lzav 4.22 -2,47.58,1419.7,6152192,3578306,58.16,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
296,lzf 3.6 -0,158.41,298.87,6152192,4297787,69.86,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
297,lzf 3.6 -1,149.4,291.34,6152192,4213660,68.49,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
298,lzfse 2017-03-08,53.45,389.24,6152192,3109891,50.55,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
299,lzo1b 2.10 -1,80.96,300.72,6152192,4193295,68.16,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
300,lzo1c 2.10 -1,84.26,318.05,6152192,4178230,67.91,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
301,lzof 2.10 -1,76.35,290.95,6152192,4082761,66.36,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
302,lzo1x 2.10 -1,269.32,337.13,6152192,4159595,67.61,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
303,lzo1y 2.10 -1,267.03,341.28,6152192,4179383,67.93,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
304,lzsse4fast 2019-04-18,117.75,2030.18,6152192,3972687,64.57,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
305,lzsse8 2019-04-18 -1,17.25,2593.67,6152192,3635572,59.09,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
306,lzvn 2017-03-08,33.27,446.04,6152192,3365840,54.71,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
307,quicklz 1.5.0 -1,213.63,249.22,6152192,4013859,65.24,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
308,quicklz 1.5.0 -2,107.83,214.78,6152192,3722542,60.51,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
309,snappy 1.2.1,250.86,735.17,6152192,4290349,69.74,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
310,zstd 1.5.7 -1,265.91,650.15,6152192,3593224,58.41,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
311,zstd 1.5.7 -2,224.51,624.06,6152192,3310851,53.82,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
312,zstd 1.5.7 -3,155.91,589.9,6152192,3126146,50.81,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
313,zstd 1.5.7 -4,132.57,594.15,6152192,3051862,49.61,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
314,zstd 1.5.7 -5,75.14,592.28,6152192,2973052,48.33,ooffice,49217536,0.958831,2782135.003605,0.381123,3.529721,0.129461
315,memcpy,15240.55,15430.87,9970564,9970564,100.0,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
316,fastlz 0.5.0 -1,335.56,495.78,9970564,5102964,51.18,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
317,fastlz 0.5.0 -2,276.92,484.44,9970564,5073384,50.88,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
318,kanzi 2.3 -1,151.41,744.94,9970564,4519093,45.32,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
319,kanzi 2.3 -2,126.49,276.49,9970564,3495873,35.06,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
320,kanzi 2.3 -3,78.12,193.84,9970564,3262010,32.72,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
321,lizard 2.1 -10,321.65,3144.63,9970564,6978486,69.99,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
322,lizard 2.1 -11,215.46,2949.3,9970564,5663747,56.8,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
323,lizard 2.1 -12,132.05,2884.26,9970564,4711113,47.25,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
324,lizard 2.1 -13,77.99,2897.13,9970564,4584149,45.98,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
325,lizard 2.1 -14,68.96,3008.83,9970564,4481961,44.95,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
326,lz4 1.10.0,403.0,2806.59,9970564,5440937,54.57,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
327,lz4 1.10.0 --fast -3,479.2,2782.25,9970564,5590948,56.07,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
328,lz4 1.10.0 --fast -17,675.72,3296.04,9970564,6040318,60.58,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
329,lzav 4.22 -1,317.32,1889.26,9970564,4847440,48.62,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
330,lzav 4.22 -2,56.05,1629.45,9970564,4256854,42.69,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
331,lzf 3.6 -0,332.36,491.24,9970564,5388536,54.04,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
332,lzf 3.6 -1,383.89,540.78,9970564,4999202,50.14,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
333,lzfse 2017-03-08,58.66,453.08,9970564,3580219,35.91,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
334,lzo1b 2.10 -1,151.13,555.75,9970564,5024053,50.39,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
335,lzo1c 2.10 -1,150.44,556.05,9970564,5064784,50.8,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
336,lzof 2.10 -1,129.7,488.08,9970564,5225865,52.41,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
337,lzo1x 2.10 -1,333.83,637.11,9970564,5335246,53.51,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
338,lzo1y 2.10 -1,329.85,625.37,9970564,5490275,55.06,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
339,lzsse4fast 2019-04-18,172.69,2182.13,9970564,7034206,70.55,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
340,lzsse8 2019-04-18 -1,24.59,2976.21,9970564,4697617,47.11,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
341,lzvn 2017-03-08,45.46,555.11,9970564,4465776,44.79,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
342,quicklz 1.5.0 -1,447.07,306.71,9970564,4778194,47.92,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
343,quicklz 1.5.0 -2,190.54,279.63,9970564,4317635,43.3,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
344,snappy 1.2.1,326.51,783.91,9970564,5399507,54.15,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
345,zstd 1.5.7 -1,282.2,937.28,9970564,3813409,38.25,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
346,zstd 1.5.7 -2,235.9,822.71,9970564,3592452,36.03,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
347,zstd 1.5.7 -3,176.66,837.7,9970564,3547526,35.58,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
348,zstd 1.5.7 -4,152.94,842.6,9970564,3487319,34.98,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
349,zstd 1.5.7 -5,93.33,815.41,9970564,3369548,33.79,mr,79764512,0.596562,40264448.684021,0.144757,3.999995,0.293867
350,memcpy,15544.01,15332.63,10085684,10085684,100.0,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
351,fastlz 0.5.0 -1,123.34,540.05,10085684,6716718,66.6,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
352,fastlz 0.5.0 -2,181.84,533.35,10085684,5391583,53.46,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
353,kanzi 2.3 -1,169.58,1236.66,10085684,4376280,43.39,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
354,kanzi 2.3 -2,139.41,334.76,10085684,3669474,36.38,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
355,kanzi 2.3 -3,93.34,346.59,10085684,3570359,35.4,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
356,lizard 2.1 -10,321.87,2091.37,10085684,5286739,52.42,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
357,lizard 2.1 -11,250.58,2559.17,10085684,4241362,42.05,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
358,lizard 2.1 -12,136.2,2525.09,10085684,4148167,41.13,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
359,lizard 2.1 -13,82.31,2511.3,10085684,4112328,40.77,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
360,lizard 2.1 -14,75.74,2496.3,10085684,4084425,40.5,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
361,lz4 1.10.0,380.23,2444.18,10085684,5256666,52.12,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
362,lz4 1.10.0 --fast -3,452.13,2334.79,10085684,5864711,58.15,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
363,lz4 1.10.0 --fast -17,748.04,3163.11,10085684,8089261,80.21,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
364,lzav 4.22 -1,412.25,2627.55,10085684,4089677,40.55,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
365,lzav 4.22 -2,72.6,2701.6,10085684,4019514,39.85,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
366,lzf 3.6 -0,177.83,425.8,10085684,6602260,65.46,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
367,lzf 3.6 -1,197.62,429.52,10085684,6418449,63.64,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
368,lzfse 2017-03-08,74.23,694.12,10085684,3498565,34.69,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
369,lzo1b 2.10 -1,109.6,586.99,10085684,4818475,47.78,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
370,lzo1c 2.10 -1,117.6,592.26,10085684,5612125,55.64,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
371,lzof 2.10 -1,110.23,571.33,10085684,5659127,56.11,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
372,lzo1x 2.10 -1,380.81,608.41,10085684,5658863,56.11,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
373,lzo1y 2.10 -1,384.44,632.11,10085684,5707228,56.59,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
374,lzsse4fast 2019-04-18,207.31,3725.69,10085684,4262592,42.26,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
375,lzsse8 2019-04-18 -1,14.72,4252.05,10085684,3962308,39.29,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
376,lzvn 2017-03-08,44.18,756.18,10085684,4240494,42.04,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
377,quicklz 1.5.0 -1,295.63,349.1,10085684,5496443,54.5,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
378,quicklz 1.5.0 -2,145.8,345.0,10085684,4532176,44.94,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
379,snappy 1.2.1,402.62,1202.32,10085684,5324851,52.8,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
380,zstd 1.5.7 -1,302.7,936.68,10085684,3729819,36.98,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
381,zstd 1.5.7 -2,296.7,970.29,10085684,3492052,34.62,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
382,zstd 1.5.7 -3,218.12,984.21,10085684,3501457,34.72,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
383,zstd 1.5.7 -4,185.61,984.42,10085684,3475293,34.46,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
384,zstd 1.5.7 -5,98.18,971.83,10085684,3427826,33.99,osdb,80685472,0.981271,2085819.811984,0.419608,3.937571,-0.001571
385,memcpy,15359.1,15276.81,51220480,51220480,100.0,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
386,fastlz 0.5.0 -1,181.15,493.95,51220480,27610306,53.9,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
387,fastlz 0.5.0 -2,187.94,485.67,51220480,27070715,52.85,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
388,kanzi 2.3 -1,168.46,851.17,51220480,22176626,43.3,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
389,kanzi 2.3 -2,137.19,296.47,51220480,18551429,36.22,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
390,kanzi 2.3 -3,88.4,303.36,51220480,18330624,35.79,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
391,lizard 2.1 -10,358.51,2477.86,51220480,27016242,52.74,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
392,lizard 2.1 -11,236.66,2528.59,51220480,25569918,49.92,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
393,lizard 2.1 -12,122.8,2469.16,51220480,23896779,46.65,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
394,lizard 2.1 -13,76.68,2418.84,51220480,23452599,45.79,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
395,lizard 2.1 -14,73.14,2463.45,51220480,23202368,45.3,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
396,lz4 1.10.0,416.56,2430.42,51220480,26435667,51.61,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
