,Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
166,lzvn 2017-03-08,72.29,967.68,21553561,8457512,39.24,micronaut-conferences-isolate-x64-O2-text,172428488,0.964216,8482634.838023,0.3891,3.189885,0.17899
167,quicklz 1.5.0 -1,401.51,548.23,21553561,10871711,50.44,micronaut-conferences-isolate-x64-O2-text,172428488,0.964216,8482634.838023,0.3891,3.189885,0.17899
168,quicklz 1.5.0 -2,226.14,575.96,21553561,9584059,44.47,micronaut-conferences-isolate-x64-O2-text,172428488,0.964216,8482634.838023,0.3891,3.189885,0.17899
169,snappy 1.2.1,343.33,1003.89,21553561,11515842,53.43,micronaut-conferences-isolate-x64-O2-text,172428488,0.964216,8482634.838023,0.3891,3.189885,0.17899
170,zstd 1.5.7 -1,447.85,1285.43,21553561,8614935,39.97,micronaut-conferences-isolate-x64-O2-text,172428488,0.964216,8482634.838023,0.3891,3.189885,0.17899
171,zstd 1.5.7 -2,373.01,1213.64,21553561,7952145,36.89,micronaut-conferences-isolate-x64-O2-text,172428488,0.964216,8482634.838023,0.3891,3.189885,0.17899
172,zstd 1.5.7 -3,276.72,1159.03,21553561,7490467,34.75,micronaut-conferences-isolate-x64-O2-text,172428488,0.964216,8482634.838023,0.3891,3.189885,0.17899
173,zstd 1.5.7 -4,244.52,1136.13,21553561,7364736,34.17,micronaut-conferences-isolate-x64-O2-text,172428488,0.964216,8482634.838023,0.3891,3.189885,0.17899
174,zstd 1.5.7 -5,132.63,1097.87,21553561,7134909,33.1,micronaut-conferences-isolate-x64-O2-text,172428488,0.964216,8482634.838023,0.3891,3.189885,0.17899
175,memcpy,26733.39,25849.77,10532075,10532075,100.0,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
176,fastlz 0.5.0 -1,269.54,627.84,10532075,6152362,58.42,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
177,fastlz 0.5.0 -2,264.84,626.2,10532075,5962513,56.61,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
178,kanzi 2.3 -1,223.66,1227.56,10532075,4678997,44.43,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
179,kanzi 2.3 -2,191.37,515.51,10532075,4051861,38.47,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
180,kanzi 2.3 -3,130.32,541.79,10532075,3964866,37.65,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
181,lizard 2.1 -10,520.08,2967.23,10532075,5890487,55.93,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
182,lizard 2.1 -11,314.58,2905.56,10532075,5321598,50.53,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
183,lizard 2.1 -12,173.36,3043.18,10532075,4998829,47.46,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
184,lizard 2.1 -13,110.07,3081.59,10532075,4848445,46.04,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
185,lizard 2.1 -14,101.45,3104.86,10532075,4760864,45.2,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
186,lz4 1.10.0,631.23,4163.53,10532075,5830275,55.36,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
187,lz4 1.10.0 --fast -3,759.47,4125.9,10532075,6450190,61.24,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
188,lz4 1.10.0 --fast -17,1440.47,5796.95,10532075,8317636,78.97,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
189,lzav 4.22 -1,437.97,2413.28,10532075,5107937,48.5,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
190,lzav 4.22 -2,88.89,2300.24,10532075,4422574,41.99,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
191,lzf 3.6 -0,320.33,567.71,10532075,6057097,57.51,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
192,lzf 3.6 -1,313.63,564.22,10532075,5927427,56.28,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
193,lzfse 2017-03-08,83.04,718.46,10532075,4013352,38.11,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
194,lzo1b 2.10 -1,198.39,586.28,10532075,5777374,54.86,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
195,lzo1c 2.10 -1,223.27,611.92,10532075,5804960,55.12,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
196,lzof 2.10 -1,191.8,552.39,10532075,5659389,53.73,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
197,lzo1x 2.10 -1,495.84,600.85,10532075,5656428,53.71,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
198,lzo1y 2.10 -1,500.84,599.05,10532075,5695108,54.07,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
199,lzsse4fast 2019-04-18,251.77,3966.65,10532075,5337911,50.68,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
200,lzsse8 2019-04-18 -1,11.57,4696.74,10532075,4738593,44.99,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
201,lzvn 2017-03-08,70.56,970.02,10532075,4361247,41.41,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
202,quicklz 1.5.0 -1,412.1,546.32,10532075,5505841,52.28,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
203,quicklz 1.5.0 -2,227.81,552.21,10532075,4882863,46.36,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
204,snappy 1.2.1,361.69,1058.34,10532075,5875666,55.79,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
205,zstd 1.5.7 -1,461.17,1340.25,10532075,4570580,43.4,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
206,zstd 1.5.7 -2,375.84,1279.62,10532075,4184112,39.73,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
207,zstd 1.5.7 -3,273.29,1218.05,10532075,3932292,37.34,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
208,zstd 1.5.7 -4,236.98,1197.88,10532075,3836709,36.43,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
209,zstd 1.5.7 -5,129.43,1154.65,10532075,3723180,35.35,jmh-x64-prof-text,84256600,0.966333,3901810.071317,0.392403,3.197607,0.185381
210,memcpy,18786.84,18470.4,164939625,164939625,100.0,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
211,fastlz 0.5.0 -1,250.11,606.82,164939625,102681247,62.25,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
212,fastlz 0.5.0 -2,252.9,612.07,164939625,97980819,59.4,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
213,kanzi 2.3 -1,221.81,1242.16,164939625,73999802,44.86,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
214,kanzi 2.3 -2,189.62,511.63,164939625,64817094,39.3,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
215,kanzi 2.3 -3,128.07,543.55,164939625,62631297,37.97,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
216,lizard 2.1 -10,505.79,2837.99,164939625,96772866,58.67,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
217,lizard 2.1 -11,312.77,2764.61,164939625,85711732,51.97,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
218,lizard 2.1 -12,174.82,2840.18,164939625,80373353,48.73,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
219,lizard 2.1 -13,107.3,2868.67,164939625,78373300,47.52,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
220,lizard 2.1 -14,98.57,2890.28,164939625,77199712,46.8,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
221,lz4 1.10.0,611.0,3976.42,164939625,96502193,58.51,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
222,lz4 1.10.0 --fast -3,756.82,3899.2,164939625,107038143,64.9,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
223,lz4 1.10.0 --fast -17,1559.92,5654.75,164939625,137647193,83.45,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
224,lzav 4.22 -1,405.48,2149.36,164939625,79638515,48.28,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
225,lzav 4.22 -2,79.64,2032.05,164939625,68549711,41.56,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
226,lzf 3.6 -0,301.96,539.57,164939625,100230149,60.77,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
227,lzf 3.6 -1,294.32,535.82,164939625,98410165,59.66,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
228,lzfse 2017-03-08,80.64,700.9,164939625,65041720,39.43,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
229,lzo1b 2.10 -1,186.05,558.98,164939625,93940639,56.95,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
230,lzo1c 2.10 -1,202.27,578.17,164939625,95990538,58.2,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
231,lzof 2.10 -1,174.2,520.8,164939625,93889931,56.92,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
232,lzo1x 2.10 -1,483.15,571.93,164939625,93819759,56.88,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
233,lzo1y 2.10 -1,488.81,570.42,164939625,94682657,57.4,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
234,lzsse4fast 2019-04-18,257.11,3811.66,164939625,83319179,50.51,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
235,lzsse8 2019-04-18 -1,20.69,4274.06,164939625,75787770,45.95,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
236,lzvn 2017-03-08,68.32,935.92,164939625,71009261,43.05,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
237,quicklz 1.5.0 -1,401.33,519.7,164939625,90483370,54.86,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
238,quicklz 1.5.0 -2,222.56,521.95,164939625,79622248,48.27,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
239,snappy 1.2.1,357.35,1049.26,164939625,97119222,58.88,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
240,zstd 1.5.7 -1,450.66,1310.96,164939625,75174693,45.58,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
241,zstd 1.5.7 -2,372.98,1237.15,164939625,66872266,40.54,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
242,zstd 1.5.7 -3,259.12,1157.49,164939625,62550050,37.92,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
243,zstd 1.5.7 -4,227.46,1147.18,164939625,60556639,36.71,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
244,zstd 1.5.7 -5,127.58,1108.05,164939625,58851334,35.68,spring-petclinic-x64-O3-text,1319517000,0.967658,58717474.499382,0.394526,3.228131,0.210372
245,memcpy,29063.61,30244.32,21905387,21905387,100.0,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
246,fastlz 0.5.0 -1,288.21,619.15,21905387,12188987,55.64,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
247,fastlz 0.5.0 -2,269.58,612.04,21905387,11905182,54.35,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
248,kanzi 2.3 -1,227.11,1244.94,21905387,9052169,41.32,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
249,kanzi 2.3 -2,194.85,534.48,21905387,7780798,35.52,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
250,kanzi 2.3 -3,136.77,562.05,21905387,7614002,34.76,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
251,lizard 2.1 -10,503.89,2866.61,21905387,11383793,51.97,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
252,lizard 2.1 -11,340.24,2733.18,21905387,10423072,47.58,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
253,lizard 2.1 -12,177.57,2865.81,21905387,9714388,44.35,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
254,lizard 2.1 -13,112.6,2859.92,21905387,9368684,42.77,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
255,lizard 2.1 -14,103.05,2874.91,21905387,9160049,41.82,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
256,lz4 1.10.0,601.13,4020.71,21905387,11312757,51.64,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
257,lz4 1.10.0 --fast -3,678.82,3960.01,21905387,12438713,56.78,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
258,lz4 1.10.0 --fast -17,1154.29,4671.02,21905387,16448817,75.09,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
259,lzav 4.22 -1,425.59,2204.81,21905387,9921504,45.29,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
260,lzav 4.22 -2,88.48,2205.61,21905387,8578486,39.16,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
261,lzf 3.6 -0,328.99,548.41,21905387,11998035,54.77,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
262,lzf 3.6 -1,322.07,549.46,21905387,11744487,53.61,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
263,lzfse 2017-03-08,84.6,719.09,21905387,7816170,35.68,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
264,lzo1b 2.10 -1,211.16,569.16,21905387,11463143,52.33,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
265,lzo1c 2.10 -1,243.22,596.66,21905387,11440049,52.22,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
266,lzof 2.10 -1,203.65,537.13,21905387,11144064,50.87,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
267,lzo1x 2.10 -1,480.1,575.72,21905387,11108363,50.71,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
268,lzo1y 2.10 -1,482.18,576.0,21905387,11131887,50.82,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
269,lzsse4fast 2019-04-18,266.89,4014.71,21905387,10576459,48.28,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
270,lzsse8 2019-04-18 -1,14.41,4526.87,21905387,9251218,42.23,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
271,lzvn 2017-03-08,72.45,970.44,21905387,8500839,38.81,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
272,quicklz 1.5.0 -1,403.19,547.74,21905387,10889826,49.71,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
273,quicklz 1.5.0 -2,227.94,581.39,21905387,9632153,43.97,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
274,snappy 1.2.1,351.41,1033.71,21905387,11578427,52.86,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
275,zstd 1.5.7 -1,444.78,1286.97,21905387,8650762,39.49,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
276,zstd 1.5.7 -2,372.64,1230.68,21905387,7987390,36.46,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
277,zstd 1.5.7 -3,278.39,1164.63,21905387,7517491,34.32,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
278,zstd 1.5.7 -4,246.56,1145.36,21905387,7390889,33.74,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
279,zstd 1.5.7 -5,133.16,1102.3,21905387,7163492,32.7,micronaut-conferences-x64-prof-text,175243096,0.965039,8424593.384318,0.390371,3.183133,0.173852
280,memcpy,19926.4,19800.46,81192873,81192873,100.0,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
281,fastlz 0.5.0 -1,252.77,609.46,81192873,50265064,61.91,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
282,fastlz 0.5.0 -2,254.53,613.47,81192873,48202282,59.37,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
283,kanzi 2.3 -1,221.75,1240.61,81192873,36979818,45.55,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
284,kanzi 2.3 -2,188.93,502.43,81192873,32311481,39.8,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
285,kanzi 2.3 -3,127.6,532.45,81192873,31364578,38.63,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
286,lizard 2.1 -10,502.91,2836.19,81192873,47595534,58.62,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
287,lizard 2.1 -11,310.81,2742.05,81192873,42383976,52.2,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
288,lizard 2.1 -12,173.19,2853.55,81192873,39778614,48.99,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
289,lizard 2.1 -13,108.15,2925.83,81192873,38773338,47.75,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
290,lizard 2.1 -14,100.92,2922.14,81192873,38195758,47.04,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
291,lz4 1.10.0,614.02,4076.86,81192873,47471601,58.47,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
292,lz4 1.10.0 --fast -3,756.22,3977.77,81192873,52675623,64.88,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
293,lz4 1.10.0 --fast -17,1550.36,5702.46,81192873,67697222,83.38,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
294,lzav 4.22 -1,417.4,2245.42,81192873,39982001,49.24,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
295,lzav 4.22 -2,78.06,2035.85,81192873,34545551,42.55,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
296,lzf 3.6 -0,310.81,552.89,81192873,49142899,60.53,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
297,lzf 3.6 -1,299.14,550.67,81192873,48261683,59.44,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
298,lzfse 2017-03-08,81.06,722.84,81192873,32259667,39.73,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
299,lzo1b 2.10 -1,190.08,579.63,81192873,46375937,57.12,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
300,lzo1c 2.10 -1,208.16,601.49,81192873,47191798,58.12,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
301,lzof 2.10 -1,180.27,540.72,81192873,46110083,56.79,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
302,lzo1x 2.10 -1,492.69,591.74,81192873,46079812,56.75,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
303,lzo1y 2.10 -1,500.17,592.9,81192873,46479004,57.25,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
304,lzsse4fast 2019-04-18,265.67,3964.64,81192873,41261058,50.82,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
305,lzsse8 2019-04-18 -1,19.4,4436.04,81192873,37480903,46.16,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
306,lzvn 2017-03-08,70.66,954.51,81192873,34978026,43.08,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
307,quicklz 1.5.0 -1,411.26,536.81,81192873,44548094,54.87,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
308,quicklz 1.5.0 -2,228.53,534.21,81192873,39298650,48.4,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
309,snappy 1.2.1,365.72,1086.71,81192873,47756300,58.82,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
310,zstd 1.5.7 -1,464.56,1329.85,81192873,37129828,45.73,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
311,zstd 1.5.7 -2,383.64,1258.83,81192873,33319350,41.04,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
312,zstd 1.5.7 -3,269.91,1186.5,81192873,31206647,38.44,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
313,zstd 1.5.7 -4,233.23,1167.89,81192873,30298477,37.32,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
314,zstd 1.5.7 -5,131.38,1128.57,81192873,29445588,36.27,quarkus-tika-x64-O3-text,649542984,0.967792,28785223.811414,0.394743,3.22394,0.213987
315,memcpy,21924.7,22497.65,35358315,35358315,100.0,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
316,fastlz 0.5.0 -1,270.18,623.8,35358315,20588633,58.23,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
317,fastlz 0.5.0 -2,266.08,623.87,35358315,19805094,56.01,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
318,kanzi 2.3 -1,232.03,1264.36,35358315,15091102,42.68,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
319,kanzi 2.3 -2,198.23,534.76,35358315,13102374,37.06,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
320,kanzi 2.3 -3,135.53,563.8,35358315,12771224,36.12,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
321,lizard 2.1 -10,518.27,2953.93,35358315,19443709,54.99,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
322,lizard 2.1 -11,335.81,2863.91,35358315,17449524,49.35,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
323,lizard 2.1 -12,180.79,3035.18,35358315,16300711,46.1,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
324,lizard 2.1 -13,114.46,3027.26,35358315,15781576,44.63,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
325,lizard 2.1 -14,104.54,2972.03,35358315,15473083,43.76,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
326,lz4 1.10.0,629.38,4061.6,35358315,19257724,54.46,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
327,lz4 1.10.0 --fast -3,745.04,4019.93,35358315,21343942,60.36,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
328,lz4 1.10.0 --fast -17,1381.76,5090.27,35358315,27848616,78.76,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
329,lzav 4.22 -1,430.97,2231.82,35358315,16457290,46.54,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
330,lzav 4.22 -2,84.2,2135.78,35358315,14158840,40.04,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
331,lzf 3.6 -0,318.86,557.03,35358315,20232792,57.22,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
332,lzf 3.6 -1,311.9,561.27,35358315,19803322,56.01,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
333,lzfse 2017-03-08,85.12,731.07,35358315,13103899,37.06,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
334,lzo1b 2.10 -1,203.18,580.26,35358315,19083656,53.97,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
