filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
./jq-gcc-linux-x64-static.tar,1,81920,0.035306,80708.512500,0.003711,4.000000,0.442008
./jq-gcc-linux-x64-static.tar.tar,1,163840,0.035306,161417.025000,0.003711,4.000000,0.438707
./micronaut-hello-graalvm-linux-x64-debug.tar,1,404275200,0.905989,51533227.975335,0.321485,3.527289,0.243658
./micronaut-hello-graalvm-linux-x64-debug.tar.tar,1,404357120,0.905920,51580742.550620,0.321421,3.528796,0.243730
./micronaut-hello-graalvm-linux-x64-O0.tar,1,404275200,0.907562,50690295.888633,0.322951,3.525568,0.242581
./micronaut-hello-graalvm-linux-x64-O0.tar.tar,1,404357120,0.907493,50737528.100741,0.322886,3.523707,0.242653
./micronaut-hello-graalvm-linux-x64-O1.tar,1,384368640,0.911689,46088280.433394,0.326862,3.502344,0.264465
./micronaut-hello-graalvm-linux-x64-O1.tar.tar,1,384450560,0.911617,46134686.179072,0.326794,3.499953,0.264540
./micronaut-hello-graalvm-linux-x64-O2.tar,1,546406400,0.929902,52231925.968937,0.345410,3.428612,0.240825
./micronaut-hello-graalvm-linux-x64-O2.tar.tar,1,546488320,0.929855,52274301.596882,0.345359,3.429630,0.240884
./micronaut-hello-graalvm-linux-x64-O3.tar,1,761364480,0.939917,62531064.585498,0.356708,3.378642,0.236949
./micronaut-hello-graalvm-linux-x64-O3.tar.tar,1,761446400,0.939884,62570869.442929,0.356670,3.380120,0.236994
./micronaut-hello-graalvm-linux-x64-Os.tar,1,333004800,0.906317,42303477.390998,0.321790,3.547453,0.260625
./micronaut-hello-graalvm-linux-x64-Os.tar.tar,1,333086720,0.906233,42350944.338613,0.321712,3.545187,0.260710
./micronaut-hello-graalvm-linux-x64-prof.tar,1,558366720,0.932209,51647228.094280,0.347933,3.498247,0.214364
./micronaut-hello-graalvm-linux-x64-prof.tar.tar,1,558448640,0.932163,51689026.949766,0.347883,3.498971,0.214424
./polybench-clang-linux-x64-debug.tar,1,5406720,0.640266,2463382.800296,0.162504,3.897869,0.362766
./polybench-clang-linux-x64-debug.tar.tar,1,5488640,0.634646,2535848.817890,0.160141,3.900687,0.364547
./polybench-clang-linux-x64-O0.tar,1,4259840,0.567402,2286715.109510,0.133664,3.873797,0.419078
